Order Priority,Discount offered,Unit Price,Freight Expenses,Freight Mode,Segment,Product Type,Product Sub-Category,Product Container,State,City,Region,Country,Order Date,Ship Date,Profit,QtyOrdered,Sales
High,0.0001,85.99,0.99,Regular Air,Personel Usage,Canned Foods,Quail Eggs,Wrap Bag,Madhya Pradesh,Shahdol,West,India,13-09-2013,14-09-2013,871.48,16,1263.02
High,0.0500,60.22,3.50,Regular Air,Personel Usage,Processed Meat,Jelly Fish,Small Box,West Bengal,Ghatal,East,India,13-09-2013,14-09-2013,424.18,13,758.59
Critical,0.0001,20.99,4.81,Regular Air,Personel Usage,Canned Foods,Quail Eggs,Medium Box,Madhya Pradesh,Rewa,West,India,14-09-2013,16-09-2013,-7.77,36,695.92
Critical,0.0001,20.99,4.81,Regular Air,Personel Usage,Canned Foods,Quail Eggs,Medium Box,Chhattisgarh,Raigarh,North,India,14-09-2013,16-09-2013,-7.14,9,173.98
High,0.0100,2.88,1.49,Regular Air,Personel Usage,Processed Meat,Bacon,Small Box,Gujarat,Bhavnagar,West,India,14-09-2013,16-09-2013,7.28,17,50.23
High,0.1000,8.69,2.99,Regular Air,Personel Usage,Processed Meat,Bacon,Small Box,Bihar,Munger,North,India,14-09-2013,16-09-2013,-6.81,2,18.23
High,0.0100,41.94,2.99,Regular Air,Hotels / Hospitals,Processed Meat,Bacon,Small Box,Haryana,Ambala,North,India,14-09-2013,15-09-2013,-21.12,21,898.09
High,0.0500,6.48,8.73,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,Madhya Pradesh,Vidisha,West,India,16-09-2013,16-09-2013,-151.70,18,119.86
High,0.0300,7.64,1.39,Regular Air,Hotels / Hospitals,Processed Meat,Caviar,Small Box,Uttar Pradesh,Jaunpur,North,India,16-09-2013,17-09-2013,17.10,4,32.12
High,0.0600,33.29,8.74,Regular Air,Stand Alone Restaurants,Processed Meat,Fresh Water Eel,Small Box,Tamil Nadu,Cuddalore,South,India,17-09-2013,19-09-2013,71.69,15,506.93
High,0.0700,15.01,8.40,Regular Air,Restaurant Chain,Processed Meat,Bacon,Small Box,Assam,Abhayapuri,East,India,18-09-2013,20-09-2013,17.89,26,396.34
High,0.0600,8.56,5.16,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Wrap Bag,Assam,Abhayapuri,East,India,18-09-2013,20-09-2013,-8.11,14,122.09
Medium,0.0100,4.98,4.62,Regular Air,Stand Alone Restaurants,Canned Foods,Assorted Fruits,Small Pack,Andhra Pradesh,Rajampet,South,India,18-09-2013,20-09-2013,-52.07,8,44.12
High,0.0300,4.82,5.24,Express Air,Restaurant Chain,Processed Meat,Bacon,Small Box,Tamil Nadu,Nagapattinam,South,India,18-09-2013,19-09-2013,-101.12,7,41.13
Medium,0.0500,100.97,7.18,Regular Air,Restaurant Chain,Canned Foods,Assorted Fruits,Small Box,Tamil Nadu,Nagapattinam,South,India,18-09-2013,19-09-2013,77.60,15,1525.15
High,0.0900,3.98,2.97,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Wrap Bag,Tamil Nadu,Nagapattinam,South,India,18-09-2013,18-09-2013,42.29,2,9.17
Low,0.0300,205.99,8.99,Regular Air,Stand Alone Restaurants,Canned Foods,Quail Eggs,Small Box,Uttar Pradesh,Ghaziabad,North,India,19-09-2013,21-09-2013,-523.00,15,2700.43
High,0.0800,10.89,4.50,Express Air,Restaurant Chain,Processed Meat,Jelly Fish,Small Box,Madhya Pradesh,Rewa,West,India,19-09-2013,28-09-2013,-30.97,63,668.98
High,0.0700,279.48,35.00,Regular Air,Stand Alone Restaurants,Processed Meat,Fresh Water Eel,Large Box,Gujarat,Bantva,West,India,19-09-2013,20-09-2013,-263.65,14,3766.84
Medium,0.0200,16.98,12.39,Regular Air,Personel Usage,Preserved Food,Marmalade,Large Box,Andhra Pradesh,Nellore,South,India,20-09-2013,22-09-2013,-28.62,4,74.76
High,0.0800,21.38,8.99,Regular Air,Personel Usage,Processed Meat,Foie Gras,Small Pack,Maharashtra,Akola,West,India,21-09-2013,25-09-2013,869.00,8,168.15
High,0.0500,6.48,7.37,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,Madhya Pradesh,Shahdol,West,India,22-09-2013,27-09-2013,-78.30,13,89.46
High,0.0600,37.70,2.99,Regular Air,Personel Usage,Processed Meat,Bacon,Small Box,Uttar Pradesh,Rae Bareli,North,India,23-09-2013,02-10-2013,1131.85,11,413.21
High,0.0700,8.56,5.16,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Wrap Bag,Uttar Pradesh,Rae Bareli,North,India,23-09-2013,30-09-2013,720.12,23,195.01
Critical,0.0300,152.48,6.50,Regular Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Box,Jammu And Kashmir,Udhampur,North,India,24-09-2013,25-09-2013,-9.74,23,3537.90
High,0.1000,2.61,0.50,Regular Air,Hotels / Hospitals,Processed Meat,Oysters (Clam),Small Box,Jammu And Kashmir,Udhampur,North,India,24-09-2013,25-09-2013,163.44,2,5.33
High,0.1000,2.88,1.01,Regular Air,Restaurant Chain,Processed Meat,Foie Gras,Wrap Bag,Orissa,Cuttack,East,India,24-09-2013,28-09-2013,0.53,22,60.42
Low,0.0200,125.99,8.99,Regular Air,Restaurant Chain,Canned Foods,Quail Eggs,Small Box,Jharkhand,Godda,North,India,24-09-2013,26-09-2013,-26.74,17,1891.19
High,0.0900,14.48,6.46,Regular Air,Personel Usage,Processed Meat,Bacon,Small Box,Telangana,Nizamabad,South,India,25-09-2013,27-09-2013,20.91,14,195.33
Not Specified,0.0100,218.08,18.06,Regular Air,Stand Alone Restaurants,Preserved Food,Sundried Tomatoes,Large Box,Madhya Pradesh,Tikamgarh,West,India,25-09-2013,26-09-2013,3282.52,22,4996.96
Critical,0.0700,40.89,18.98,Regular Air,Hotels / Hospitals,Preserved Food,Marmalade,Small Box,Gujarat,Bharuch,West,India,26-09-2013,28-09-2013,-49.48,3,123.58
High,0.0700,5.74,5.01,Regular Air,Stand Alone Restaurants,Processed Meat,Bacon,Small Box,Madhya Pradesh,Mandla,West,India,27-09-2013,04-10-2013,-15.82,3,19.66
Low,0.0100,43.98,1.99,Express Air,Stand Alone Restaurants,Canned Foods,Assorted Fruits,Small Pack,Madhya Pradesh,Mandla,West,India,27-09-2013,04-10-2013,602.89,19,873.76
High,0.0200,4.71,0.70,Regular Air,Restaurant Chain,Processed Meat,Tuna,Wrap Bag,Karnataka,Bellary,South,India,28-09-2013,29-09-2013,-2.97,15,73.75
High,0.0500,1.82,1.00,Regular Air,Restaurant Chain,Processed Meat,Foie Gras,Wrap Bag,Madhya Pradesh,Rewa,West,India,30-09-2013,02-10-2013,0.86,84,154.60
High,0.0001,29.74,6.64,Regular Air,Personel Usage,Processed Meat,Fresh Water Eel,Small Box,Tamil Nadu,Arani,South,India,30-09-2013,05-10-2013,36.04,16,484.03
High,0.0600,4.98,0.80,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Wrap Bag,Jharkhand,Ranchi,North,India,01-10-2013,02-10-2013,69.41,20,100.60
Medium,0.1000,110.99,8.99,Regular Air,Stand Alone Restaurants,Canned Foods,Quail Eggs,Small Box,Assam,Silchar,East,India,01-10-2013,04-10-2013,67.78,8,717.04
Not Specified,0.0900,35.41,1.99,Regular Air,Personel Usage,Canned Foods,Assorted Fruits,Small Pack,Haryana,Rohtak,North,India,02-10-2013,04-10-2013,138.10,11,354.46
Not Specified,0.0500,3499.99,24.49,Regular Air,Personel Usage,Canned Foods,Wild Berry,Large Box,Haryana,Rohtak,North,India,02-10-2013,03-10-2013,-9078.94,2,6849.48
High,0.1000,1.88,0.79,Regular Air,Restaurant Chain,Processed Meat,Tuna,Wrap Bag,Chhattisgarh,Korba,North,India,03-10-2013,04-10-2013,-20.66,19,33.53
High,0.0600,7.10,6.05,Regular Air,Stand Alone Restaurants,Processed Meat,Bacon,Small Box,Himachal Pradesh,Mandi,North,India,04-10-2013,04-10-2013,-51.30,9,63.27
Not Specified,0.0500,17.78,5.03,Regular Air,Stand Alone Restaurants,Preserved Food,Marmalade,Small Box,Himachal Pradesh,Mandi,North,India,04-10-2013,05-10-2013,89.95,10,174.94
High,0.0400,6.48,9.17,Express Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,Karnataka,Haveri,South,India,04-10-2013,09-10-2013,-249.27,25,163.49
High,0.0900,6.48,6.60,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,Uttar Pradesh,Ghazipur,North,India,04-10-2013,06-10-2013,-33.11,13,82.53
High,0.0200,15.99,13.18,Regular Air,Stand Alone Restaurants,Processed Meat,Bacon,Small Box,Maharashtra,Chandrapur,West,India,05-10-2013,05-10-2013,-30.74,2,41.69
Critical,0.0001,125.99,7.69,Regular Air,Stand Alone Restaurants,Canned Foods,Quail Eggs,Small Box,Maharashtra,Chandrapur,West,India,05-10-2013,06-10-2013,600.42,13,1489.64
High,0.0600,3.15,0.49,Regular Air,Stand Alone Restaurants,Processed Meat,Oysters (Clam),Small Box,Orissa,Jajapur,East,India,05-10-2013,07-10-2013,60.68,22,66.06
Not Specified,0.1000,160.98,30.00,Delivery Truck,Personel Usage,Preserved Food,Sundried Tomatoes,Jumbo Drum,Uttar Pradesh,Ghaziabad,North,India,06-10-2013,07-10-2013,290.66,63,9464.39
High,0.0100,7.64,5.83,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Wrap Bag,Madhya Pradesh,Rewa,West,India,06-10-2013,08-10-2013,-56.51,105,814.36
Medium,0.1000,205.99,8.99,Regular Air,Stand Alone Restaurants,Canned Foods,Quail Eggs,Small Box,Uttar Pradesh,Mainpuri,North,India,06-10-2013,08-10-2013,-187.18,18,2921.58
High,0.0001,48.92,4.50,Regular Air,Restaurant Chain,Processed Meat,Jelly Fish,Small Box,Madhya Pradesh,Rewa,West,India,07-10-2013,08-10-2013,286.98,48,2404.51
Not Specified,0.0700,7.38,5.21,Regular Air,Restaurant Chain,Preserved Food,Marmalade,Small Box,Madhya Pradesh,Rewa,West,India,07-10-2013,09-10-2013,15.97,4,39.80
High,0.0100,115.99,5.26,Regular Air,Restaurant Chain,Canned Foods,Quail Eggs,Small Box,Jharkhand,Dhanbad,North,India,07-10-2013,09-10-2013,1426.26,23,2357.17
High,0.0400,55.50,52.20,Regular Air,Stand Alone Restaurants,Preserved Food,Marmalade,Medium Box,Maharashtra,Sangli,West,India,07-10-2013,08-10-2013,49.76,2,143.49
High,0.0900,10.89,4.50,Regular Air,Personel Usage,Processed Meat,Jelly Fish,Small Box,Gujarat,Junagadh,West,India,08-10-2013,13-10-2013,-23.23,4,42.68
High,0.0500,11.29,5.03,Regular Air,Hotels / Hospitals,Processed Meat,Fresh Water Eel,Small Box,Haryana,Ambala,North,India,08-10-2013,10-10-2013,273.22,6,69.44
High,0.1000,37.94,5.08,Express Air,Restaurant Chain,Processed Meat,Smoked Salmon,Wrap Bag,West Bengal,Baharampur,East,India,09-10-2013,11-10-2013,5.27,13,468.69
High,0.0800,6.48,8.19,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Small Box,Andhra Pradesh,Amalapuram,South,India,09-10-2013,10-10-2013,52.56,19,118.61
High,0.0900,16.98,12.39,Regular Air,Hotels / Hospitals,Processed Meat,Caviar,Small Box,Andhra Pradesh,Kakinada,South,India,09-10-2013,11-10-2013,-231.88,24,377.31
High,0.0001,5.68,1.46,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Wrap Bag,Uttar Pradesh,Chandauli,North,India,09-10-2013,09-10-2013,74.83,21,122.43
High,0.0200,10.14,2.27,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Wrap Bag,Uttar Pradesh,Chandauli,North,India,09-10-2013,11-10-2013,83.16,13,133.00
High,0.1000,4.98,4.70,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,Maharashtra,Solapur,West,India,09-10-2013,11-10-2013,174.38,15,69.66
High,0.0700,6.48,7.07,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,Karnataka,Bijapur,South,India,09-10-2013,11-10-2013,-146.99,15,101.29
High,0.1000,67.28,19.99,Regular Air,Restaurant Chain,Processed Meat,Bacon,Small Box,Madhya Pradesh,Sidhi,West,India,10-10-2013,11-10-2013,-397.68,6,384.21
Not Specified,0.0800,145.98,46.20,Delivery Truck,Restaurant Chain,Preserved Food,Jams,Jumbo Box,Madhya Pradesh,Sidhi,West,India,10-10-2013,12-10-2013,-257.68,25,2786.27
Critical,0.0500,89.99,42.00,Delivery Truck,Stand Alone Restaurants,Preserved Food,Sundried Tomatoes,Jumbo Drum,Gujarat,Surendranagar,West,India,11-10-2013,13-10-2013,-699.72,24,2156.25
Critical,0.1000,30.42,8.65,Regular Air,Restaurant Chain,Canned Foods,Assorted Fruits,Small Box,Maharashtra,Shirdi,West,India,12-10-2013,14-10-2013,-141.02,8,238.97
High,0.0600,1.95,1.63,Regular Air,Restaurant Chain,Processed Meat,Foie Gras,Wrap Bag,Maharashtra,Shirdi,West,India,12-10-2013,13-10-2013,-16.15,11,21.06
Low,0.0300,32.48,7.09,Regular Air,Stand Alone Restaurants,Preserved Food,Marmalade,Small Box,Gujarat,Surat,West,India,13-10-2013,13-10-2013,-14.46,19,608.33
High,0.1000,1.89,0.76,Regular Air,Stand Alone Restaurants,Processed Meat,Tuna,Wrap Bag,Gujarat,Surat,West,India,13-10-2013,15-10-2013,-324.24,2,3.78
High,0.0700,65.99,8.99,Regular Air,Personel Usage,Canned Foods,Quail Eggs,Small Box,Uttar Pradesh,Ghaziabad,North,India,14-10-2013,17-10-2013,239.40,84,4485.54
Not Specified,0.0600,73.98,14.52,Regular Air,Stand Alone Restaurants,Canned Foods,Assorted Fruits,Small Box,Maharashtra,Sangli,West,India,14-10-2013,16-10-2013,175.24,25,1815.79
Not Specified,0.0200,85.99,0.99,Regular Air,Stand Alone Restaurants,Canned Foods,Quail Eggs,Wrap Bag,Maharashtra,Sangli,West,India,14-10-2013,15-10-2013,192.06,20,1547.20
High,0.0900,5.68,1.39,Regular Air,Hotels / Hospitals,Processed Meat,Caviar,Small Box,Tamil Nadu,Krishnagiri,South,India,14-10-2013,19-10-2013,8.82,5,27.83
High,0.0300,47.90,5.86,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,Haryana,Gurgaon,North,India,15-10-2013,18-10-2013,-723.91,23,1135.90
High,0.0800,22.01,5.53,Regular Air,Hotels / Hospitals,Processed Meat,Foie Gras,Small Pack,Andhra Pradesh,Kadapa,South,India,16-10-2013,16-10-2013,4.75,9,192.46
High,0.0300,6.68,7.30,Express Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Small Box,Andhra Pradesh,Ongole,South,India,16-10-2013,21-10-2013,121.94,17,117.88
High,0.0900,832.81,24.49,Regular Air,Personel Usage,Processed Meat,Pacific Squid,Medium Box,Uttar Pradesh,Allahabad,North,India,16-10-2013,20-10-2013,1094.74,15,12163.61
High,0.0200,5.98,5.35,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,Tamil Nadu,Salem,South,India,18-10-2013,21-10-2013,-70.85,20,124.64
Low,0.0100,60.65,12.23,Regular Air,Hotels / Hospitals,Preserved Food,Marmalade,Medium Box,Uttar Pradesh,Nagina,North,India,18-10-2013,25-10-2013,331.48,12,727.19
Medium,0.0600,808.49,55.30,Delivery Truck,Restaurant Chain,Canned Foods,Sliced Pineapple,Jumbo Drum,Haryana,Sirsa,North,India,18-10-2013,20-10-2013,203.35,7,4585.86
High,0.0600,2.88,0.99,Regular Air,Restaurant Chain,Processed Meat,Oysters (Clam),Small Box,Haryana,Sonipat,North,India,18-10-2013,20-10-2013,224.11,3,9.03
Medium,0.0001,65.99,8.99,Regular Air,Restaurant Chain,Canned Foods,Quail Eggs,Small Box,Haryana,Sonipat,North,India,18-10-2013,20-10-2013,-197.78,26,1506.11
High,0.0600,11.58,5.72,Regular Air,Stand Alone Restaurants,Processed Meat,Caviar,Small Box,West Bengal,Jalpaiguri,East,India,18-10-2013,20-10-2013,51.91,19,224.24
Low,0.0001,58.14,36.61,Delivery Truck,Stand Alone Restaurants,Preserved Food,Pickle,Jumbo Box,Maharashtra,Sangli,West,India,19-10-2013,23-10-2013,-212.01,6,384.59
Low,0.0900,449.99,49.00,Delivery Truck,Stand Alone Restaurants,Canned Foods,Wild Berry,Jumbo Drum,Maharashtra,Sangli,West,India,19-10-2013,19-10-2013,999.87,9,3685.42
High,0.0500,4.48,49.00,Regular Air,Hotels / Hospitals,Processed Meat,Jelly Fish,Large Box,Karnataka,Belgaum,South,India,19-10-2013,23-10-2013,292.30,2,33.61
High,0.1000,19.98,8.68,Regular Air,Stand Alone Restaurants,Processed Meat,Smoked Salmon,Small Box,Gujarat,Jamnagar,West,India,19-10-2013,21-10-2013,11.62,15,293.10
High,0.1000,5.28,6.26,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Small Box,West Bengal,Bankura,East,India,20-10-2013,22-10-2013,-113.20,26,136.69
Medium,0.0100,65.99,2.50,Regular Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,West Bengal,Bankura,East,India,20-10-2013,22-10-2013,-37.50,23,1353.84
Critical,0.0500,43.98,1.99,Regular Air,Stand Alone Restaurants,Canned Foods,Assorted Fruits,Small Pack,Jharkhand,Ranchi,North,India,20-10-2013,21-10-2013,593.88,20,860.69
Medium,0.0400,599.99,24.49,Regular Air,Personel Usage,Canned Foods,Wild Berry,Large Box,Telangana,Mahbubnagar,South,India,20-10-2013,22-10-2013,16.34,22,13685.53
High,0.0800,21.38,8.99,Regular Air,Personel Usage,Processed Meat,Foie Gras,Small Pack,Kerala,Kottayam,South,India,22-10-2013,24-10-2013,-57.75,23,488.88
High,0.0400,4.73,1.52,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Wrap Bag,West Bengal,Medinipur,East,India,23-10-2013,23-10-2013,11.05,16,75.62
High,0.0300,15.67,1.39,Regular Air,Hotels / Hospitals,Processed Meat,Caviar,Small Box,Uttar Pradesh,Baghpat,North,India,23-10-2013,24-10-2013,12.50,3,48.34
High,0.0100,11.66,8.99,Regular Air,Stand Alone Restaurants,Processed Meat,Foie Gras,Small Pack,Madhya Pradesh,Rewa,West,India,24-10-2013,26-10-2013,-44.33,17,225.14
High,0.0200,3.29,1.35,Regular Air,Stand Alone Restaurants,Processed Meat,Tuna,Wrap Bag,Madhya Pradesh,Rewa,West,India,24-10-2013,26-10-2013,11.23,44,154.63
Critical,0.0100,6.24,5.22,Express Air,Hotels / Hospitals,Preserved Food,Marmalade,Small Box,Telangana,Mahbubnagar,South,India,24-10-2013,26-10-2013,23.51,3,27.14
High,0.0200,14.45,7.17,Regular Air,Personel Usage,Processed Meat,Bacon,Small Box,Chhattisgarh,Durg,North,India,24-10-2013,25-10-2013,28.46,13,197.03
High,0.0800,5.28,5.66,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,Tamil Nadu,Tenkasi,South,India,25-10-2013,26-10-2013,-107.20,20,105.88
High,0.0001,9.11,2.15,Express Air,Personel Usage,Processed Meat,Smoked Salmon,Wrap Bag,Bihar,Khagaria,North,India,26-10-2013,26-10-2013,-3.23,12,114.11
High,0.0800,5.28,5.85,Regular Air,Personel Usage,Processed Meat,Smoked Salmon,Small Box,Bihar,Khagaria,North,India,26-10-2013,27-10-2013,68.97,10,54.57
High,0.0600,19.98,4.00,Regular Air,Restaurant Chain,Canned Foods,Assorted Fruits,Small Box,Karnataka,Bijapur,South,India,26-10-2013,27-10-2013,190.52,15,297.87
High,0.0500,5.78,7.96,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,Karnataka,Bijapur,South,India,26-10-2013,26-10-2013,-19.99,23,139.39
High,0.0700,21.38,2.99,Regular Air,Stand Alone Restaurants,Processed Meat,Bacon,Small Box,West Bengal,Barasat,East,India,27-10-2013,28-10-2013,169.44,14,279.98
Critical,0.0300,113.64,35.00,Regular Air,Restaurant Chain,Preserved Food,Marmalade,Small Box,Andhra Pradesh,Nellore,South,India,27-10-2013,28-10-2013,-530.68,11,1268.16
High,0.0001,14.45,7.17,Regular Air,Personel Usage,Processed Meat,Bacon,Small Box,Uttar Pradesh,Kannauj,North,India,28-10-2013,28-10-2013,53.31,20,301.44
High,0.1000,100.97,14.00,Delivery Truck,Stand Alone Restaurants,Canned Foods,Sliced Pineapple,Jumbo Drum,Jharkhand,Ranchi,North,India,28-10-2013,31-10-2013,1667.89,26,2417.23
High,0.0200,18.97,9.54,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,Tamil Nadu,Nagapattinam,South,India,28-10-2013,30-10-2013,80.83,23,458.34
Low,0.0400,100.98,35.84,Delivery Truck,Personel Usage,Preserved Food,Pickle,Jumbo Box,Uttar Pradesh,Ghaziabad,North,India,29-10-2013,31-10-2013,-159.21,34,3438.06
Not Specified,0.0500,320.64,43.57,Delivery Truck,Personel Usage,Preserved Food,Jams,Jumbo Box,Rajasthan,Rajsamand,West,India,29-10-2013,29-10-2013,1881.76,22,6724.20
High,0.0700,3.29,1.35,Regular Air,Stand Alone Restaurants,Processed Meat,Tuna,Wrap Bag,Kerala,Kannur,South,India,30-10-2013,30-10-2013,-969.95,2,7.08
High,0.0001,15.73,7.42,Express Air,Stand Alone Restaurants,Processed Meat,Pacific Squid,Small Pack,Kerala,Kannur,South,India,30-10-2013,31-10-2013,213.89,20,341.74
High,0.0600,34.76,8.22,Regular Air,Stand Alone Restaurants,Processed Meat,Fresh Water Eel,Small Box,Kerala,Kannur,South,India,30-10-2013,01-11-2013,-847.52,5,175.65
High,0.0800,8.74,8.29,Regular Air,Restaurant Chain,Processed Meat,Caviar,Small Box,Chhattisgarh,Kanker,North,India,31-10-2013,31-10-2013,5.05,26,219.73
Medium,0.0700,1.74,4.08,Regular Air,Hotels / Hospitals,Preserved Food,Marmalade,Small Pack,Uttar Pradesh,Varanasi,North,India,31-10-2013,31-10-2013,-113.86,20,36.45
High,0.0200,6.48,10.05,Regular Air,Restaurant Chain,Processed Meat,Smoked Salmon,Small Box,Rajasthan,Bharatpur,West,India,31-10-2013,01-11-2013,-42.03,13,88.61
Critical,0.0001,22.98,7.58,Regular Air,Hotels / Hospitals,Preserved Food,Marmalade,Small Box,Gujarat,Surendranagar,West,India,01-11-2013,02-11-2013,466.39,41,1005.62
High,0.0400,3.75,7.50,Regular Air,Personel Usage,Processed Meat,Oysters (Clam),Small Box,Andhra Pradesh,Rajampet,South,India,02-11-2013,03-11-2013,91.32,36,142.83
Not Specified,0.0100,65.99,8.99,Regular Air,Hotels / Hospitals,Canned Foods,Quail Eggs,Small Box,Kerala,Trichur,South,India,02-11-2013,04-11-2013,847.94,29,1730.04
High,0.0001,20.99,0.99,Express Air,Personel Usage,Canned Foods,Quail Eggs,Wrap Bag,Madhya Pradesh,Rewa,West,India,03-11-2013,04-11-2013,435.95,151,2924.85
High,0.0700,810.98,16.06,Delivery Truck,Restaurant Chain,Canned Foods,Sliced Pineapple,Jumbo Drum,Uttar Pradesh,Robertsganj,North,India,04-11-2013,05-11-2013,901.63,3,2421.02
Medium,0.0600,17.48,1.99,Regular Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Pack,Jammu And Kashmir,Udhampur,North,India,05-11-2013,07-11-2013,-1654.39,7,120.21
Medium,0.0100,12.99,14.37,Regular Air,Stand Alone Restaurants,Preserved Food,Marmalade,Large Box,Punjab,Sangrur,West,India,05-11-2013,05-11-2013,46.81,12,169.13
High,0.0200,5.28,5.66,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Small Box,Madhya Pradesh,Rewa,West,India,07-11-2013,08-11-2013,-93.78,137,764.75
High,0.0200,5.28,5.66,Regular Air,Hotels / Hospitals,Processed Meat,Smoked Salmon,Small Box,Chhattisgarh,Bilaspur,North,India,07-11-2013,08-11-2013,228.70,34,189.79
High,0.0800,17.52,8.17,Regular Air,Hotels / Hospitals,Processed Meat,Jelly Fish,Medium Box,Uttar Pradesh,Kanpur,North,India,08-11-2013,08-11-2013,-20.11,23,400.19
Medium,0.0001,20.95,4.00,Regular Air,Hotels / Hospitals,Canned Foods,Assorted Fruits,Small Box,Uttar Pradesh,Kanpur,North,India,08-11-2013,09-11-2013,42.48,5,117.13
High,0.0500,10.23,4.68,Regular Air,Restaurant Chain,Processed Meat,Pacific Squid,Small Pack,West Bengal,Jangipur,East,India,09-11-2013,10-11-2013,10.97,17,179.31
High,0.0700,8.69,2.99,Express Air,Stand Alone Restaurants,Processed Meat,Bacon,Small Box,Gujarat,Surendranagar,West,India,11-11-2013,20-11-2013,162.02,37,321.52
